ascl_id	num_commas	num_semicolons	bibcode	type
1507.006	1	0	2015A&C....13...50M	described_in
1806.023	1	0	2016Icar..269...50B	described_in
1507.001	2	1	2015MNRAS.451.3021D	described_in
1507.002	7	6	2000NewA....5..305F	described_in
1507.004	3	2	2015A&C....12..109H	described_in
1507.004	3	2	2015A&C....12..109H	citation_method
1507.005	4	3	2015ApJ...809L...9T	described_in
1507.011	8	7	2015MNRAS.452.3139K	described_in
1711.017	7	6	2015arXiv150600010N	described_in
1507.016	8	7	2014PASP..126.1092L	described_in
1507.010	2	1	2015ascl.soft07010M	citation_method
1507.014	1	0	2012A&A...542A..81M	described_in
1507.015	1	0	2014MNRAS.441.1831S	described_in
1507.018	1	0	2014A&C.....6...52Z	described_in
1507.018	1	0	2014A&C.....6...52Z	citation_method
1508.007	1	0	2004MNRAS.352..338J	citation_method
1508.006	1	0	2006AJ....132..926C	described_in
1508.001	1	0	2015MNRAS.454.1958M	described_in
1508.001	1	0	2015MNRAS.454.1958M	citation_method
1508.001	1	0	2015ascl.soft08001M	citation_method
1508.001	1	0	2016MNRAS.459.1468M	citation_method
1508.005	2	1	2006AJ....132..926C	described_in
1509.009	0	0	1998Ap&SS.263...99G	described_in
1508.002	1	0	2015A&A...577A...7S	described_in
1508.004	1	0	2014MNRAS.443.2634T	described_in
1508.004	1	0	2015A&C....13...67T	described_in
1508.004	1	0	2015A&C....13...67T	citation_method
1601.019	3	2	2007JCAP...09..004S	described_in
1601.019	3	2	2007JCAP...09..004S	citation_method
1508.010	1	0	1998JAtS...55..429E	described_in
1511.015	1	0	2015ITPAM..38..252A	described_in
1511.015	1	0	2015ITPAM..38..252A	citation_method
1509.010	1	0	2013A&A...553A.120T	described_in
1509.010	1	0	2013A&A...553A.120T	citation_method
1509.010	1	0	2016A&A...585A..88B	citation_method
1509.002	10	9	2006MNRAS.369..655H	described_in
1509.002	10	9	2006MNRAS.372.1549E	described_in
1509.002	10	9	2006MNRAS.369..655H	citation_method
1509.002	10	9	2006MNRAS.372.1549E	citation_method
1511.009	3	2	2013MNRAS.432..679C	described_in
1511.014	4	3	2016MNRAS.455.1171M	citation_method
1511.008	1	0	2014A&A...568A.121N	described_in
1510.001	3	2	2016ApJ...817..139H	described_in
1510.001	3	2	2016ApJ...817..139H	citation_method
1602.012	1	0	2015arXiv150306676C	described_in
1602.014	23	22	2016ApJ...820...56V	citation_method
1510.002	1	0	2015PASP..127.1161K	described_in
1510.002	1	0	2015PASP..127.1161K	citation_method
1510.003	1	0	2015MNRAS.453.3821P	described_in
1510.003	1	0	2015MNRAS.453.3821P	citation_method
1510.003	1	0	2013A&A...553A...6H	citation_method
1510.004	1	0	2005ApJ...628..411D	described_in
1510.005	4	3	2000MNRAS.319..168C	described_in
1511.012	1	0	2012ApJ...755...71K	described_in
1511.007	2	1	2004MNRAS.351..399G	described_in
1511.011	2	1	2014MNRAS.441.3550C	described_in
1510.006	31	30	1991StaUN..23.....L	described_in
1512.003	2	1	1984StaUN..59.....W	described_in
1512.004	2	1	1989StarB...3...14B	described_in
1511.005	1	0	2015ascl.soft11005C	citation_method
1511.003	3	2	1994ASPC...61...34M	described_in
1511.002	3	2	2016A&C....16...26W	described_in
1511.002	3	2	2015ascl.soft11002W	citation_method
1609.001	22	21	2016A&A...595A..97M	described_in
1609.001	22	21	2015A&A...582A..15M	described_in
1609.001	22	21	2016A&A...595A..97M	citation_method
1609.001	22	21	2015A&A...582A..15M	citation_method
1609.002	13	12	2015MNRAS.450..435S	described_in
1609.002	13	12	2015MNRAS.450..435S	citation_method
1512.005	1	0	2016MNRAS.456.3774W	described_in
1905.014	0	1	2008ASPC..394..470L	described_in
1511.017	4	3	2016A&C....16...99M	described_in
1511.017	4	3	2016A&C....16...99M	citation_method
1511.018	1	0	2016MNRAS.455.1680K	described_in
1511.013	7	6	2004PASP..116..133L	described_in
1512.017	1	0	2000MNRAS.312..257H	citation_method
1512.016	1	0	2015MNRAS.450.3822W	described_in
1511.019	3	2	2016A&C....14...35M	described_in
1511.020	5	4	2015A&A...583A.116B	described_in
1511.021	4	3	2017MNRAS.467..715T	described_in
1511.023	1	0	2016JHEP...02..130G	described_in
1511.023	1	0	2015JHEP...11..009G	citation_method
1511.023	1	0	2016JHEP...02..130G	citation_method
1512.015	9	8	2015arXiv151106365S	described_in
1512.001	2	1	2016AJ....151....9E	described_in
1512.014	2	1	2016MNRAS.456.1982B	described_in
1512.007	1	0	2016A&C....15...50N	described_in
1512.008	2	1	2016A&C....16...17T	citation_method
1512.008	2	1	2014MNRAS.438.3465T	citation_method
1512.009	11	10	2016MNRAS.461.2044S	described_in
1512.009	11	10	2015ascl.soft12009A	citation_method
1512.009	11	10	2016MNRAS.461.2044S	citation_method
1512.011	1	0	2016CoPhC.207..298V	described_in
1512.011	1	0	2016CoPhC.207..298V	citation_method
1601.018	1	0	2005MNRAS.361..861M	described_in
1601.015	1	0	2000ASPC..216..651M	described_in
1601.015	1	0	2000ASPC..216..651M	citation_method
1512.013	1	0	2013AJ....146...51D	described_in
1512.019	2	1	2016A&A...587A..18K	described_in
1512.019	2	1	2016A&A...587A..18K	citation_method
1512.020	2	1	2016MNRAS.457.2107S	described_in
1512.020	2	1	2016MNRAS.457.2107S	citation_method
1601.007	5	4	2011ASPC..442..463C	described_in
1601.017	3	2	2015ApJ...808..137J	described_in
1602.001	4	3	2015arXiv150807083W	described_in
1601.016	1	0	2006MNRAS.366..787K	described_in
1601.001	1	0	2014A&A...571A..38B	described_in
1601.001	1	0	2014A&A...571A..38B	citation_method
1601.002	2	1	2015PASA...32...33R	described_in
1601.002	2	1	2015PASA...32...33R	citation_method
1603.018	1	0	1991JQSRT..46..413E	described_in
1601.003	26	25	2016MNRAS.457.2675H	described_in
1601.003	26	25	2016MNRAS.457.2675H	citation_method
1605.015	1	0	2018MNRAS.473.4505Z	described_in
1601.021	1	0	2016ApJS..222....8D	described_in
1601.021	1	0	2016ApJS..222....8D	citation_method
1601.004	4	3	2016arXiv160102063P	described_in
1601.004	4	3	2016arXiv160102063P	citation_method
1602.021	1	0	2013JCAP...06..036T	described_in
1602.021	1	0	2013JCAP...06..036T	citation_method
1601.006	10	9	2016ApJS..222...22C	described_in
1602.018	5	5	2016AAS...22711301L	described_in
1601.009	3	2	2016ascl.soft01009M	citation_method
1601.011	1	0	2017AJ....153...95R	described_in
1601.010	1	0	2016A&C....17...80G	described_in
1601.014	2	1	2012JCAP...11..057S	described_in
1601.014	2	1	2012JCAP...11..057S	citation_method
1601.014	2	1	2016JCAP...04..022A	citation_method
1604.010	4	3	2007PhRvD..75j3508K	described_in
1602.002	2	1	2016ascl.soft02002B	citation_method
1602.003	5	4	2016MNRAS.458.3210S	described_in
1602.003	5	4	2016MNRAS.458.3210S	citation_method
1602.004	2	1	2011MNRAS.418.1491L	described_in
1602.013	1	0	2016arXiv160203121G	described_in
1807.018	1	0	2014PASP..126..838W	described_in
1807.018	1	0	2014PASP..126..838W	citation_method
1602.010	4	3	2015ApJ...808...16N	described_in
1602.010	4	3	2015ApJ...808...16N	citation_method
1602.009	1	0	2016A&C....17...73P	described_in
1602.005	1	0	2016MNRAS.457.1279M	described_in
1602.006	1	0	2016MNRAS.455.2149S	described_in
1602.007	4	3	2014MNRAS.444.2507P	described_in
1602.007	4	3	2014MNRAS.444.2507P	citation_method
1602.008	1	0	2014arXiv1409.1387W	described_in
1602.019	4	3	2014MNRAS.438.2355D	described_in
1603.001	1	0	2016ascl.soft03001V	citation_method
1603.002	2	1	2016arXiv160207014B	described_in
1603.002	2	1	2016arXiv160207014B	citation_method
1603.005	7	6	1981ucl..rept.....H	described_in
1603.003	5	4	2017AJ....154....7G	described_in
1603.003	5	4	2017AJ....154....7G	citation_method
1604.009	2	1	2014PhRvD..90l4026E	described_in
1712.010	1	0	2008SoPh..251..589K	described_in
1603.006	4	3	2016arXiv160304826M	described_in
1603.006	4	3	2016arXiv160304826M	citation_method
1603.007	3	2	2016JQSRT.174...39S	described_in
1603.007	3	2	2016JQSRT.174...39S	citation_method
1706.002	1	0	2017ascl.soft06002L	citation_method
1603.008	1	0	2016APh....76...38O	described_in
1603.008	1	0	2016APh....76...38O	citation_method
1603.012	1	0	2016ascl.soft03012L	citation_method
1603.011	1	0	2015ApJ...806..154C	described_in
1603.011	1	0	2015ApJ...806..154C	citation_method
1604.007	1	0	2009arXiv0912.2380B	described_in
1604.007	1	0	2009arXiv0912.2380B	citation_method
1605.002	1	0	2016AJ....152..228F	described_in
1603.010	2	1	2016arXiv160305662K	described_in
1603.015	5	4	2016ascl.soft03015B	citation_method
1603.016	1	0	2016arXiv160308484M	described_in
1703.004	1	0	2017A&C....18...47M	described_in
1703.004	1	0	2017A&C....18...47M	citation_method
1604.006	2	1	2003ApJ...586.1338U	described_in
1604.006	2	1	2003ApJ...586.1338U	citation_method
1604.005	15	14	2016arXiv160604106H	citation_method
1604.002	1	0	2016A&C....16...88T	described_in
1604.002	1	0	2016A&C....16...88T	citation_method
1606.013	3	2	2014ApJ...790...93P	described_in
1712.011	3	2	2014ApJ...797..122D	described_in
1712.011	3	2	2014ApJ...797..122D	citation_method
1604.011	6	5	2016arXiv160103138I	described_in
1604.012	2	1	2016ApJ...818..177A	described_in
1712.014	2	1	2013ApJ...765..132C	described_in
1712.014	2	1	2013ApJ...765..132C	citation_method
1712.014	2	1	2004ITSP...52..645K	citation_method
1605.009	1	0	2005JASS...22..385K	described_in
1605.009	1	0	2005JASS...22..385K	citation_method
1605.008	1	0	2009MNRAS.397..558K	described_in
1605.008	1	0	2009MNRAS.397..558K	citation_method
1612.019	3	2	2017ApJ...847...59H	described_in
1612.019	3	2	2017ApJ...847...59H	citation_method
1605.001	1	0	2016A&C....15...61H	described_in
1703.003	2	1	2017ascl.soft03003S	citation_method
1605.003	1	0	2016A&C....16..109V	described_in
1606.011	3	2	2011ApJ...732..102T	described_in
1606.011	3	2	2011ApJ...732..102T	citation_method
1606.012	1	0	2015AJ....149..166H	citation_method
1605.007	1	0	2016MNRAS.455L..11N	described_in
1606.007	1	0	2012PhRvD..85j3502M	described_in
1606.007	1	0	2008ITSP...56.3813M	described_in
1606.007	1	0	2012PhRvD..85j3502M	citation_method
1606.007	1	0	2008ITSP...56.3813M	citation_method
1605.004	3	2	2016ascl.soft05004M	citation_method
1605.010	9	8	2016arXiv160400031F	described_in
1605.010	9	8	2016arXiv160400031F	citation_method
1605.011	1	0	2016ApJS..226....2D	described_in
1605.011	1	0	2016ApJS..226....2D	citation_method
1605.012	3	2	2016MNRAS.459.2408A	described_in
1605.012	3	2	2016MNRAS.459.2408A	citation_method
1605.013	1	0	2016MNRAS.462..115D	described_in
1605.013	1	0	2016MNRAS.462..115D	citation_method
1605.013	1	0	2009ApJ...696.1616D	citation_method
1605.014	4	3	2016CoPhC.202..262Y	described_in
1605.014	4	3	2016CoPhC.202..262Y	citation_method
1605.016	2	1	2016MNRAS.461.4125G	described_in
1605.016	2	1	2016MNRAS.461.4125G	citation_method
1606.001	1	0	2016MNRAS.461.2174R	described_in
1606.010	2	1	2003AJ....125.2769S	described_in
1804.019	15	14	2006ASPC..359..302R	described_in
1606.006	3	2	2015ApJ...812...43B	described_in
1606.003	3	2	2016A&A...591A..12W	described_in
1606.003	3	2	2016A&A...591A..12W	citation_method
1606.004	3	2	2016MNRAS.461.2847B	described_in
1606.004	3	2	2016ascl.soft06004Z	citation_method
1606.005	1	0	2014A&A...564A.125B	described_in
1606.005	1	0	2014A&A...564A.125B	citation_method
1606.008	1	0	2007ITSP...55..520M	citation_method
1606.015	3	2	2016MNRAS.459.3693X	described_in
1606.015	3	2	2016MNRAS.459.3693X	citation_method
1607.001	4	3	2016ApJ...833...98C	described_in
1607.001	4	3	2016arXiv160605648C	citation_method
1607.007	6	5	2016arXiv160701874M	described_in
1607.006	2	1	2015ApJS..217...24S	described_in
1607.003	1	0	2006Icar..184...29G	described_in
1607.004	1	0	2014Icar..231..273G	described_in
1607.005	1	0	2016Icar..274...83G	described_in
1607.008	3	2	2002A&A...391..369K	described_in
1607.010	3	2	2016MNRAS.461.3399P	described_in
1702.010	3	2	2017MNRAS.466..628B	citation_method
1607.009	1	0	2015NewA...36...37B	described_in
1607.009	1	0	2015NewA...36...37B	citation_method
1607.011	1	0	2017PASP..129b5003E	described_in
1607.012	4	3	2017MNRAS.467..971B	described_in
1607.012	4	3	2017MNRAS.467..971B	citation_method
1607.017	2	1	2010ApJS..190..311C	described_in
1607.017	2	1	2010ApJS..190..311C	citation_method
1607.019	6	5	2016arXiv160707443A	described_in
1608.001	5	4	2017arXiv170909700B	described_in
1607.020	6	5	2017A&C....18....8A	described_in
1607.015	1	0	2016ApJ...821...76D	described_in
1607.015	1	0	2016ApJ...821...76D	citation_method
1607.014	1	0	2016MNRAS.tmp..990S	described_in
1607.018	1	0	2016arXiv160706561H	described_in
1608.003	1	0	2016ApJ...829...23D	described_in
1608.003	1	0	2016ApJ...829...23D	citation_method
1608.014	4	3	2016JCAP...07..053A	described_in
1608.014	4	3	2016NatPh..12..346A	citation_method
1609.017	5	4	2015ASPC..499..363G	described_in
1608.010	3	2	2015ASPC..499..363G	described_in
1608.009	2	1	2015MNRAS.452.3435K	described_in
1608.009	2	1	2015MNRAS.452.3435K	citation_method
1610.003	2	1	2007MNRAS.381.1381S	described_in
1609.024	2	1	2001MNRAS.325..178S	described_in
1608.011	1	0	2011A&A...526A..79E	citation_method
1609.023	1	0	2006MNRAS.371..829S	described_in
1609.018	1	0	2016ApJ...818..109A	described_in
1608.005	3	2	2014NewA...30....1P	described_in
1608.006	0	1	2006NewAR..49..655T	described_in
1608.007	7	6	2016ApJ...826...41S	described_in
1608.007	7	6	2014arXiv1411.3786V	described_in
1608.007	7	6	2006ApJ...645.1436V	citation_method
1608.013	1	0	2000PASP..112.1383D	citation_method
1608.008	1	0	2005CoPhC.168...78H	described_in
1609.015	13	12	2016RMxAA..52...21S	described_in
1609.015	13	12	2016RMxAA..52...21S	citation_method
1608.015	8	7	2012ApJS..199...33D	described_in
1608.015	8	7	2012ApJS..199...33D	citation_method
1608.016	1	0	2016PASA...33...41W	described_in
1608.016	1	0	2016PASA...33...41W	citation_method
1608.017	2	1	2015MNRAS.449.4246G	described_in
1608.017	2	1	2015MNRAS.449.4246G	citation_method
1608.019	1	0	2016PASP..128k4001S	described_in
1608.020	2	1	2017A&A...600A.113J	described_in
1609.007	1	0	2012PASP..124.1015B	described_in
1609.007	1	0	2012PASP..124.1015B	citation_method
1609.006	5	4	2015MNRAS.454.2067C	described_in
1609.006	5	4	2015MNRAS.454.2067C	citation_method
1708.025	1	0	2012ApJ...751..157F	described_in
1906.022	4	3	2017AJ....154..203B	described_in
1609.003	5	4	2006CoPhC.174..983H	described_in
1609.003	5	4	2006CoPhC.174..983H	citation_method
1701.011	1	0	2013PhRvD..87j4006B	described_in
1609.008	5	4	1980CoPhC..21..207G	described_in
1609.008	5	4	1980CoPhC..21..207G	citation_method
1609.009	1	0	2016MNRAS.461.4400O	described_in
1609.010	2	1	2017NewA...51..169S	described_in
1609.010	2	1	2017NewA...51..169S	citation_method
1609.013	1	0	2014ApJ...782...66P	described_in
1609.013	1	0	2013AJ....145...65P	described_in
1609.013	1	0	2014ApJ...782...66P	citation_method
1609.013	1	0	2013AJ....145...65P	citation_method
1609.014	4	3	2014CoPhC.185.2195M	described_in
1712.002	1	0	2017arXiv171200343D	described_in
1701.002	3	2	2017A&C....20..128Y	described_in
1701.002	3	2	2017A&C....20..128Y	citation_method
1611.002	4	3	2016arXiv160909077A	described_in
1609.016	2	1	2017ComAC...4....2P	described_in
1609.022	6	5	2016A&A...596A..63B	citation_method
1610.012	4	3	2016arXiv160902097V	described_in
1610.013	10	9	2017AJ....153....3C	described_in
1610.013	10	9	2017AJ....153....3C	citation_method
1610.014	2	1	2016arXiv161001399L	described_in
1610.014	2	1	2016arXiv161001399L	citation_method
1610.011	1	0	2014A&A...564A.125B	described_in
1610.011	1	0	2014A&A...564A.125B	citation_method
1610.002	3	2	2017PASP..129c4002B	described_in
1610.002	3	2	2017PASP..129c4002B	citation_method
1610.010	5	4	2014GGG....15.1164C	described_in
1610.010	5	4	2014GGG....15.1164C	citation_method
1610.008	2	1	2015ApJ...807L..25K	described_in
1610.008	2	1	2015ApJ...807L..25K	citation_method
1610.004	3	2	2014ASPC..485..451W	described_in
1610.006	3	2	2017PASP..129b4005R	described_in
1611.018	1	0	2012ApJ...748..115B	described_in
1611.018	1	0	2012ApJ...748..115B	citation_method
1610.016	3	2	2016MNRAS.455.2656L	described_in
1611.001	1	0	2014arXiv1407.5459B	citation_method
1612.020	14	13	2017MNRAS.466.2217S	described_in
1612.020	14	13	2017MNRAS.466.2217S	citation_method
1611.004	2	1	2016PhRvD..93l4066G	described_in
1611.004	2	1	2016PhRvD..93l4066G	citation_method
1611.005	5	4	2017PASP..129d4402K	described_in
1611.005	5	4	2017PASP..129d4402K	citation_method
1611.006	1	0	1998MNRAS.294..429D	citation_method
1611.007	5	4	2013CoPhC.184.2197J	described_in
1611.008	2	1	2017MNRAS.465.3495K	described_in
1611.011	6	5	2016ApJ...833..266T	described_in
1611.009	2	1	2016ascl.soft11009N	citation_method
1611.013	2	1	2016arXiv161105806M	described_in
1611.013	2	1	2016arXiv161105806M	citation_method
1611.015	1	0	2012EPJP..127..138S	described_in
1708.026	3	2	2017AJ....153..249H	described_in
1708.026	3	2	2017AJ....153..249H	citation_method
1708.027	3	2	2012ApJ...751..157F	described_in
1708.027	3	2	2012ApJ...751..157F	citation_method
1711.015	1	0	2014ApJ...792....2D	described_in
1611.020	1	0	2012MNRAS.425.3094C	described_in
1612.002	2	1	2017A&A...602A.111H	described_in
1612.002	2	1	2017A&A...602A.111H	citation_method
1612.003	3	2	2017MNRAS.466.1513R	described_in
1612.004	3	2	2016arXiv161108586R	described_in
1612.005	3	2	2017MNRAS.466.1513R	described_in
1612.006	1	0	2017ApJ...835..224A	described_in
1612.006	1	0	2017ApJ...835..224A	citation_method
1612.008	1	0	2016A&A...588A.118M	described_in
1811.014	1	0	2018arXiv180303652R	described_in
1703.015	2	1	2017A&A...599A..92P	described_in
1704.011	6	5	2017ApJS..228...20T	described_in
1704.011	6	5	2017ApJS..228...20T	citation_method
1612.011	2	1	2017MNRAS.472.4051C	described_in
1612.011	2	1	2017MNRAS.472.4051C	citation_method
1612.015	2	1	2016EPJP..131..391F	described_in
1612.015	2	1	2016EPJP..131..391F	citation_method
1612.016	1	0	2017AJ....153...85S	described_in
1612.017	3	2	2010ApJS..186..457S	described_in
1612.017	3	2	2011IAUS..270..401S	described_in
1612.021	8	7	2016arXiv160707299C	described_in
1811.013	2	1	2006PASP..118..442W	described_in
1811.013	2	1	1995ApJ...448..822S	described_in
1701.001	4	3	2017ApJ...837...20P	described_in
1701.001	4	3	2016arXiv161007602P	citation_method
1701.012	2	1	2013JCAP...04..003P	described_in
1701.012	2	1	2014arXiv1405.2280P	described_in
1701.012	2	1	2014arXiv1405.2280P	citation_method
1701.012	2	1	2014PhRvD..90j3010P	citation_method
1704.010	4	3	2016CoPhC.207..524A	described_in
1704.010	4	3	2016CoPhC.207..524A	citation_method
1701.010	2	1	2007AJ....133..734B	citation_method
1701.003	1	0	2017ascl.soft01003G	described_in
1701.003	1	0	2017ascl.soft01003G	citation_method
1701.004	1	0	2017ascl.soft01004M	citation_method
1701.009	1	0	2016PASP..128j4503S	described_in
1701.008	1	0	2014JRASC.108..235S	described_in
1701.008	1	0	2015arXiv150906775S	described_in
1701.007	2	1	2017ApJ...834...17C	described_in
1701.007	2	1	2017ApJ...834...17C	citation_method
1903.012	8	7	2019AJ....157..124K	described_in
1708.004	28	28	2014arXiv1408.7026P	described_in
1702.003	1	0	2016ApJ...822..112K	citation_method
1702.003	1	0	2018ApJ...867..126K	citation_method
1702.002	1	0	2016JOSS....1...24F	described_in
1702.002	1	0	2016JOSS....1...24F	citation_method
1702.004	1	0	2017MNRAS.466.2718C	described_in
1702.005	4	3	2017arXiv170200534L	described_in
1702.006	5	4	2017MNRAS.467L.110S	described_in
1702.007	3	2	1978ApJ...225.1021W	described_in
1702.007	3	2	1978ApJ...225.1021W	citation_method
1702.008	3	2	2011NIMPA.626S.185T	described_in
1702.008	3	2	2017arXiv170200945T	described_in
1702.011	4	3	2017arXiv170208729R	described_in
1702.011	4	3	2017arXiv170208729R	citation_method
1702.012	3	2	2016MNRAS.456.1332F	described_in
1806.029	1	0	2016ApJ...830...43E	citation_method
1703.014	2	1	2015MNRAS.450.1879E	described_in
1703.014	2	1	2015MNRAS.450.1879E	citation_method
1704.008	8	7	2016arXiv160401320C	citation_method
1704.008	8	7	2016arXiv160402692B	citation_method
1703.008	4	3	2015ApJ...803L..14Z	described_in
1703.008	4	3	2015ApJ...803L..14Z	citation_method
1703.001	1	0	2013JPhCS.430a2007N	described_in
1808.010	5	4	2017JCAP...08..019Z	described_in
1808.010	5	4	2017JCAP...08..019Z	citation_method
1808.010	5	4	2011JCAP...07..034B	citation_method
1703.012	3	2	2017MNRAS.468.2345D	citation_method
1703.007	2	1	2011MNRAS.415.1125K	described_in
1703.002	4	3	2017arXiv170309160A	described_in
1703.002	4	3	2017arXiv170309160A	citation_method
1703.005	8	7	2017ExA....43...99S	described_in
1703.006	2	1	2017AJ....153..239L	described_in
1703.006	2	1	2017AJ....153..239L	citation_method
1704.005	2	1	2017arXiv170207715S	described_in
1704.005	2	1	2017arXiv170207715S	citation_method
1704.007	4	3	2017MNRAS.469.2821T	described_in
1704.007	4	3	2017MNRAS.469.2821T	citation_method
1704.001	4	3	2017ascl.soft04001W	citation_method
1704.003	1	0	2017arXiv170700442V	described_in
1705.014	3	2	2017AJ....153..253M	described_in
1705.014	3	2	2017AJ....153..253M	citation_method
1704.009	5	4	2017A&C....19...34B	described_in
1704.002	1	0	2017PASP..129b4003S	described_in
1708.002	4	3	2017JOSS.2017..182D	citation_method
1704.012	1	0	2017MNRAS.464..885H	described_in
1704.012	1	0	2017MNRAS.464..885H	citation_method
1706.007	11	10	2017IAUS..325..311V	described_in
1705.008	1	0	2017arXiv170509299S	described_in
1706.006	1	0	2017ascl.soft06006B	citation_method
1711.022	4	3	2012MNRAS.427.2437H	described_in
1704.004	5	4	2018A&A...609A.101S	described_in
1704.004	5	4	2018A&A...609A.101S	citation_method
1704.014	1	0	2017arXiv170303600C	described_in
1706.008	1	0	2017MNRAS.467.3576M	described_in
1706.008	1	0	2017MNRAS.467.3576M	citation_method
1705.017	2	1	2017ApJ...837L..28C	described_in
1705.016	1	0	2017A&C....19...16J	described_in
1705.015	2	1	2017MNRAS.465.4530B	described_in
1705.012	1	0	2004ASPC..318..111I	described_in
1705.012	1	0	2004ASPC..318..111I	citation_method
1705.010	1	0	2016PASA...33...62C	described_in
1705.010	1	0	2016PASA...33...62C	citation_method
1705.009	1	0	2015ApJ...811...20C	described_in
1705.009	1	0	2015ApJ...811...20C	citation_method
1705.004	3	2	2017ApJ...839....4D	described_in
1705.005	6	5	2004AJ....127.1682H	citation_method
1705.006	1	0	2017ApJ...851..116M	described_in
1705.006	1	0	2017ApJ...851..116M	citation_method
1705.011	1	0	2004ASPC..318..111I	described_in
1705.011	1	0	2004ASPC..318..111I	citation_method
1808.009	1	0	2012arXiv1202.0302S	described_in
1706.009	1	0	2016ApJS..223....8C	described_in
1706.009	1	0	2016ApJS..223....8C	citation_method
1706.009	1	0	2013PASP..125..306F	citation_method
1706.003	2	1	2017arXiv170602249E	described_in
1706.004	4	3	2016MNRAS.461..859S	described_in
1706.010	3	2	2016SPIE.9911E..19D	described_in
1706.011	1	0	2017ascl.soft06011L	citation_method
1805.030	0	0	2014PhRvD..90h2004D	described_in
1709.006	2	1	2018A&A...609A.111D	described_in
1707.003	3	2	2019MNRAS.482.1017B	described_in
1707.003	3	2	2019MNRAS.482.1017B	citation_method
1712.012	3	2	2014PDU.....5...18B	described_in
1707.004	5	4	2017MNRAS.469.3965M	described_in
1802.002	1	0	2018PASJ...70S...7C	described_in
1708.029	1	0	2013ApJ...767...50M	citation_method
1708.028	1	0	2017JCAP...08..033D	citation_method
1708.024	3	2	2016A&C....16...79C	described_in
1707.007	4	3	2012A&A...542A...5C	citation_method
1709.011	1	0	2018A&C....22....9L	described_in
1708.001	1	0	2013ASPC..475..247B	described_in
1711.012	4	3	2016arXiv160302763M	described_in
1807.019	2	1	2009A&A...496..577Z	described_in
1708.023	2	1	2017AJ....153..135M	described_in
1708.023	2	1	2017AJ....153..135M	citation_method
1708.030	30	29	2017arXiv170507908T	described_in
1708.003	5	4	2015A&A...573A..40D	described_in
1708.006	7	6	1988ApOpt..27.2502S	described_in
1708.006	7	6	1988ApOpt..27.2502S	citation_method
1708.007	2	1	2015A&A...573A..72G	described_in
1711.011	2	1	2017SoftX...6...54P	described_in
1711.011	2	1	2017SoftX...6...54P	citation_method
1711.011	2	1	2015NatPh..11..245I	citation_method
1710.024	7	6	2015ApJ...810..166E	described_in
1708.008	1	0	2010A&A...522A..42S	described_in
1711.002	3	2	2017arXiv170606179R	described_in
1711.002	3	2	2017arXiv170606179R	citation_method
1708.010	3	2	2015A&A...575A..36M	described_in
1708.011	1	0	2009A&A...503..409H	described_in
1708.012	13	12	2006MNRAS.366.1151S	citation_method
1708.012	13	12	2004PASP..116..138C	citation_method
1710.023	2	1	2015MNRAS.454..576G	described_in
1712.013	1	0	2011Sci...331..562C	described_in
1712.013	1	0	2012MNRAS.420.1630P	described_in
1712.013	1	0	2011Sci...331..562C	citation_method
1712.013	1	0	2012MNRAS.420.1630P	citation_method
1710.012	1	0	2015MNRAS.447.1834B	described_in
1708.013	2	1	2010ApJ...718.1266M	described_in
1708.013	2	1	2010ApJ...718.1266M	citation_method
1708.014	2	1	2012A&A...548A..91L	described_in
1708.014	2	1	2017A&A...602A..45L	citation_method
1708.014	2	1	2012A&A...548A..91L	citation_method
1708.015	3	2	2012A&A...539A.148B	described_in
1708.015	3	2	2012A&A...539A.148B	citation_method
1708.015	3	2	2015ApJ...813L..14B	citation_method
1708.022	1	0	2015ICRC...34..922Z	described_in
1708.022	1	0	2015ICRC...34..922Z	citation_method
1708.021	5	4	2015ApJS..218....4C	described_in
1708.018	6	5	2011A&A...530A.133M	described_in
1708.019	0	0	2003SPIE.4841.1548E	described_in
1708.019	0	0	2003SPIE.4841.1548E	citation_method
1708.020	1	0	2013arXiv1311.1403M	described_in
1708.020	1	0	2013arXiv1311.1403M	citation_method
1709.001	2	1	2017A&A...606A..78C	described_in
1709.001	2	1	2017A&A...606A..78C	citation_method
1709.002	26	25	2018PASA...35...31P	described_in
1709.002	26	25	2018PASA...35...31P	citation_method
1709.004	9	8	2014A&A...562A..10C	described_in
1709.009	1	0	2017ARA&A..55..213S	described_in
1709.008	4	3	2017AJ....154..220F	described_in
1709.008	4	3	2017AJ....154..220F	citation_method
1709.007	1	0	2016A&A...587A..85R	described_in
1709.007	1	0	2016A&A...587A..85R	citation_method
1710.003	1	0	2017ascl.soft10003E	citation_method
1710.011	3	2	2015JCAP...12..030D	described_in
1710.011	3	2	2015JCAP...12..030D	citation_method
1710.010	2	1	2016JCAP...12..033D	described_in
1710.010	2	1	2016arXiv160900381M	described_in
1710.010	2	1	2016JCAP...12..033D	citation_method
1710.010	2	1	2016arXiv160900381M	citation_method
1710.009	1	0	2016JCAP...12..033D	described_in
1710.009	1	0	2016arXiv160900380S	described_in
1710.009	1	0	2016JCAP...12..033D	citation_method
1710.009	1	0	2016arXiv160900380S	citation_method
1710.004	1	0	2015A&A...584A..80M	described_in
1710.004	1	0	2015A&A...584A..80M	citation_method
1905.020	1	0	2017MNRAS.470.2079A	described_in
1710.022	3	2	2017arXiv170906999T	described_in
