id,ascl_id,bibcode,num_citations,credit,num_commas,num_semicolons,type
740,1307.011,2015ApJS..218...14P,25,"Peterson, John R.; Jernigan, J. Garrett",2,1,described_in
741,1307.012,2010NewA...15..614G,31,"Groves, Brent; Allen, Mark",2,1,described_in
742,1307.014,2005MNRAS.363..197M,105,"Massey, Richard; Refregier, Alexandre",2,1,described_in
743,1307.014,2003MNRAS.338...35R,218,"Massey, Richard; Refregier, Alexandre",2,1,described_in
745,1307.016,2000AJ....120.3323B,102,"Bernstein, Gary; Khushalani, Bharat",2,1,described_in
753,1308.002,2013ApJ...774...87V,45,"Vasiliev, Eugene; Merritt, David",2,1,described_in
759,1308.010,2013MNRAS.435.3406T,109,"Townsend, R. H. D.; Teitler, S.",2,1,described_in
761,1308.012,2009ApJ...704.1482P,29,"Pontoppidan, Klaus; Dullemond, Kees",2,1,described_in
793,1311.003,2007ASPC..376..547H,0,"Kümmel, Martin; Haase, Jonas",2,1,described_in
802,1311.011,2011MNRAS.415.2101H,299,"Hahn, Oliver; Abel, Tom",2,1,described_in
805,1312.001,2013A&C.....2...54P,15,"Peck, Luke W.; Fenech, Danielle M.",2,1,described_in
806,1312.001,2013A&C.....2...54P,15,"Peck, Luke W.; Fenech, Danielle M.",2,1,citation_method
812,1312.007,2014MNRAS.441.1741G,49,"Graff, Philip; Feroz, Farhan",2,1,described_in
813,1312.007,2014MNRAS.441.1741G,49,"Graff, Philip; Feroz, Farhan",2,1,citation_method
814,1312.007,2012MNRAS.421..169G,35,"Graff, Philip; Feroz, Farhan",2,1,citation_method
815,1312.008,2012MNRAS.421..169G,35,"Graff, Philip; Feroz, Farhan",2,1,described_in
816,1312.008,2014MNRAS.441.1741G,49,"Graff, Philip; Feroz, Farhan",2,1,citation_method
817,1312.008,2012MNRAS.421..169G,35,"Graff, Philip; Feroz, Farhan",2,1,citation_method
819,1312.010,2007MNRAS.377..815E,28,"Bland-Hawthorn, Joss; Ellis, Simon",2,1,described_in
825,1312.013,2013MNRAS.436.2598W,36,"Watkins, Laura L.; den Brok, Mark",2,1,described_in
826,1312.013,2013MNRAS.436.2598W,36,"Watkins, Laura L.; den Brok, Mark",2,1,citation_method
831,1401.003,2006ASPC..351..343H,3,"Maisala, Sami; Oittinen, Tero",2,1,described_in
847,1402.008,2014A&C.....7..108S,9,"Castro-Neves, Margarida; Draper, Peter W.",2,1,described_in
848,1402.008,2014A&C.....7..108S,9,"Castro-Neves, Margarida; Draper, Peter W.",2,1,citation_method
852,1402.012,2002ApJ...564..567N,54,"Newman, Jeffrey A.; Moster, Benjamin P.",2,1,described_in
858,1402.018,2014MNRAS.440..387K,41,"Kerzendorf, Wolfgang E.; Sim, Stuart A.",2,1,described_in
863,1402.022,2007ApJ...669..663M,245,"Mesinger, Andrei; Furlanetto, Steven",2,1,described_in
870,1402.029,2014ApJ...781....5M,38,"Meisner, Aaron M.; Finkbeiner, Douglas P.",2,1,described_in
878,1403.002,2013A&A...549A...8B,63,"Buton, Clément; Copin, Yannick",2,1,described_in
879,1403.002,2014ascl.soft03002B,0,"Buton, Clément; Copin, Yannick",2,1,citation_method
880,1403.003,2014MNRAS.442.3380C,45,"Carrasco Kind, Matias; Brunner, Robert",2,1,described_in
883,1403.007,2013A&A...560A..48P,101,"Chamel, Nicolas; Potekhin, Alexander",2,1,described_in
884,1403.008,1998ASPC..145..216J,124,"Jenness, Tim; Lightfoot, John",2,1,described_in
885,1403.008,1998ASPC..145..216J,124,"Jenness, Tim; Lightfoot, John",2,1,citation_method
888,1403.011,2014MNRAS.tmpL...8B,10,"Brewer, Brendon J.; Elliott, Tom M.",2,1,described_in
889,1403.012,2014A&A...561A.127Y,5,"Yang, Xiao-lin; Wang, Jian-cheng",2,1,described_in
898,1403.020,2012MNRAS.427.3427M,4,"Krajnović, Davor; Maciejewski, Witold",2,1,described_in
913,1404.009,2014arXiv1402.5978K,72,"Kelly, Brandon C.; Becker, Andrew",2,1,described_in
917,1404.014,2011PASP..123..638M,33,"Masters, Dan; Capak, Peter",2,1,described_in
918,1404.014,2011PASP..123..638M,33,"Masters, Dan; Capak, Peter",2,1,citation_method
921,1404.016,2016A&C....15...33B,5,"Berry, David S.; Warren-Smith, Rodney F.",2,1,described_in
922,1404.016,2016A&C....15...33B,5,"Berry, David S.; Warren-Smith, Rodney F.",2,1,citation_method
925,1405.004,2006ApJ...649..553R,8,"Rojo, Patricio; Harrington, Joseph",2,1,described_in
938,1405.011,2008ASPC..394..650C,33,"Allan, Alasdair; Currie, Malcolm J.",2,1,described_in
939,1405.014,2005ASPC..343...71B,10,"Berry, David S.; Gledhill, Tim M.",2,1,described_in
953,1407.009,2004IAUS..224..786L,79,"Lenz, Patrick; Breger, Michel",2,1,described_in
954,1407.009,2005CoAst.146...53L,961,"Lenz, Patrick; Breger, Michel",2,1,described_in
958,1407.010,2001ASPC..236..503J,12,"Judge, Philip G.; Casini, Roberto",2,1,described_in
959,1407.011,2007NJPh....9..443B,16,"Bolton, Adam S.; Burles, Scott",2,1,described_in
960,1407.011,2007NJPh....9..443B,16,"Bolton, Adam S.; Burles, Scott",2,1,citation_method
968,1406.009,2015A&C....11....1K,2,"Krumholz, Mark R.; Forbes, John C.",2,1,described_in
981,1408.011,2014MNRAS.444.3089H,3,"Hiemer, Andreas; Kelvin, Lee S.",2,1,described_in
988,1408.008,2014MNRAS.444...62Y,33,"Yurin, Denis; Springel, Volker",2,1,described_in
995,1408.013,2014JCAP...05..039P,7,"Dias Pinto Vitenti, Sandro; Penna-Lima, Mariana",2,1,described_in
996,1408.014,2006PASA...23...64M,18,"Hales, C. A.; Middelberg, E.",2,1,described_in
997,1408.014,2014ascl.soft08014H,0,"Hales, C. A.; Middelberg, E.",2,1,citation_method
1004,1408.022,2015ExA....39...45C,19,"Brescia, Massimo; Cavuoti, Stefano",2,1,described_in
1005,1408.022,2014IAUS..306..307C,5,"Brescia, Massimo; Cavuoti, Stefano",2,1,described_in
1006,1408.022,2015ExA....39...45C,19,"Brescia, Massimo; Cavuoti, Stefano",2,1,citation_method
1010,1409.003,2009GMD.....2..113K,10,"Yu, Yiqun; Koller, Josef",2,1,described_in
1016,1501.008,2013arXiv1307.4534S,26,"Sanchez, David; Deil, Christoph",2,1,described_in
1017,1501.008,2013arXiv1307.4534S,26,"Sanchez, David; Deil, Christoph",2,1,citation_method
1020,1412.010,2002ApJ...568..939L,96,"Lombardi, James; Sawyer Warren, Jessica",2,1,described_in
1025,1410.001,2014A&A...571A..71C,42,"Corsaro, Enrico; De Ridder, Joris",2,1,described_in
1041,1503.006,2015A&C....12..100D,5,"de Souza, Rafael S.; Ciardi, Benedetta",2,1,described_in
1053,1504.009,2014Sci...344..275K,29,"Kruse, Ethan; Agol, Eric",2,1,citation_method
1054,1412.009,2013MNRAS.434..748A,16,"Altay, Gabriel; Theuns, Tom",2,1,described_in
1073,1501.005,2014AstBu..69...99M,7,"Mosenkov, A. V.; Savchenko, Sergey",2,1,described_in
1074,1606.002,2013ASPC..475..307J,5,"Jenness, T.; Berry, D. S.",2,1,described_in
1075,1606.002,2013ASPC..475..307J,5,"Jenness, T.; Berry, D. S.",2,1,citation_method
1076,1502.022,2015ApJS..221...24S,71,"Bizyaev, Dmitry; Shetrone, Matthew",2,1,citation_method
1082,1501.012,2015ApJ...800..126K,51,"Kenworthy, Matthew A.; Mamajek, Eric E.",2,1,described_in
1083,1501.012,2015ascl.soft01012K,0,"Kenworthy, Matthew A.; Mamajek, Eric E.",2,1,citation_method
1086,1504.005,2015A&C....13...38S,6,"Staley, Tim D.; Anderson, Gemma E.",2,1,described_in
1087,1504.005,2015ascl.soft04005S,5,"Staley, Tim D.; Anderson, Gemma E.",2,1,citation_method
1088,1504.005,2015A&C....13...38S,6,"Staley, Tim D.; Anderson, Gemma E.",2,1,citation_method
1089,1502.017,2015A&C....13...38S,6,"Staley, Tim D.; Anderson, Gemma E.",2,1,described_in
1090,1502.017,2015A&C....13...38S,6,"Staley, Tim D.; Anderson, Gemma E.",2,1,citation_method
1091,1502.017,2015ascl.soft02017S,6,"Staley, Tim D.; Anderson, Gemma E.",2,1,citation_method
1099,1502.001,2015A&A...574A...3P,39,"Pereira, Tiago M. D.; Uitenbroek, Han",2,1,described_in
1100,1502.001,2001ApJ...557..389U,215,"Pereira, Tiago M. D.; Uitenbroek, Han",2,1,described_in
1101,1502.001,2015A&A...574A...3P,39,"Pereira, Tiago M. D.; Uitenbroek, Han",2,1,citation_method
1102,1502.001,2001ApJ...557..389U,215,"Pereira, Tiago M. D.; Uitenbroek, Han",2,1,citation_method
1120,1711.019,2017arXiv171100494L,7,"Louden, Tom; Kreidberg, Laura",2,1,described_in
1121,1502.019,2005JASTP..67.1809C,0,"Carboni-Méndez, Rodrigo; Frutos-Alfaro, Francisco",2,1,described_in
1122,1502.015,2015A&A...576A..24L,37,"Lin, Chieh-An; Kilbinger, Martin",2,1,described_in
1128,1502.023,2013PASP..125.1164W,13,"Waters, Christopher Z.; Hollek, Julie K.",2,1,described_in
1129,1509.006,2016arXiv160202359B,60,"Benítez Llambay, Pablo; Masset, Frédéric",2,1,described_in
1132,1503.003,2012MNRAS.425.3162K,17,"Kang, Wonseok; Lee, Sang-Gak",2,1,described_in
1134,1503.004,2015ApJ...808..182G,35,"Grimm, Simon L.; Heng, Kevin",2,1,described_in
1148,1504.018,2015A&A...574A..74S,21,"Selig, Marco; Ensslin, Torsten A.",2,1,described_in
1149,1504.001,2014A&A...561A..57K,23,"Krone-Martins, Alberto; Moitinho, Andre",2,1,described_in
1150,1504.002,2004SoEn...76..577R,110,"Reda, Ibrahim; Andreas, Afshin",2,1,described_in
1162,1505.008,2014A&A...561A.125V,25,"Dell'Omodarme, Matteo; Valle, Giada",2,1,described_in
1163,1505.009,2013arXiv1301.3695D,1,"Dell'Omodarme, Matteo; Valle, Giada",2,1,described_in
1174,1505.017,2015MNRAS.450.1856A,27,"Avila Perez, Santiago; Murray, Steven",2,1,described_in
1175,1505.017,2015MNRAS.450.1856A,27,"Avila Perez, Santiago; Murray, Steven",2,1,citation_method
1181,1506.007,2011A&A...529A..13K,59,"Kuchar, P.; Ensslin, T. A.",2,1,described_in
1184,1506.002,2016ascl.soft09016P,3,"Gluscevic, Vera; McDermott, Samuel D.",2,1,citation_method
1185,1506.002,2015JCAP...12..057G,32,"Gluscevic, Vera; McDermott, Samuel D.",2,1,citation_method
1186,1506.002,2013arXiv1308.6288A,43,"Gluscevic, Vera; McDermott, Samuel D.",2,1,citation_method
1187,1506.002,2014PhRvD..89l3521G,47,"Gluscevic, Vera; McDermott, Samuel D.",2,1,citation_method
1192,1509.004,2015JCAP...09..054V,14,"Valkenburg, Wessel; Hu, Bin",2,1,described_in
1214,1506.006,2012A&A...540A..80B,19,"Bell, M. R; Ensslin, T. A.",2,1,described_in
1219,1506.004,2015ApJ...812...18V,70,"VanderPlas, Jacob T.; Ivezic, Zeljko",2,1,described_in
1230,1507.001,2015MNRAS.451.3021D,76,"Di Teodoro, E. M.; Fraternali, F.",2,1,described_in
1238,1507.010,2015ascl.soft07010M,3,"Maret, Sébastien; Bergin, Edwin A.",2,1,citation_method
1249,1508.005,2006AJ....132..926C,322,"Coe, Dan; Benitez, Narciso",2,1,described_in
1282,1511.007,2004MNRAS.351..399G,291,"Gill, Stuart P. D.; Knebe, Alexander",2,1,described_in
1283,1511.011,2014MNRAS.441.3550C,11,"Carrasco Kind, Matias; Brunner, R. J.",2,1,described_in
1285,1512.003,1984StaUN..59.....W,1,"Warren-Smith, Rodney F.; Berry, David S.",2,1,described_in
1286,1512.004,1989StarB...3...14B,2,"Berry, David S.; Warren-Smith, Rodney F.",2,1,described_in
1312,1512.001,2016AJ....151....9E,7,"Esplin, T. L.; Luhman, K. L.",2,1,described_in
1313,1512.014,2016MNRAS.456.1982B,21,"Binney, James; McMillan, Paul J",2,1,described_in
1315,1512.008,2016A&C....16...17T,16,"Tempel, Elmo; Stoica, Radu S.",2,1,citation_method
1316,1512.008,2014MNRAS.438.3465T,106,"Tempel, Elmo; Stoica, Radu S.",2,1,citation_method
1326,1512.019,2016A&A...587A..18K,20,"Kim, Dae-Won; Bailer-Jones, Coryn A. L.",2,1,described_in
1327,1512.019,2016A&A...587A..18K,20,"Kim, Dae-Won; Bailer-Jones, Coryn A. L.",2,1,citation_method
1328,1512.020,2016MNRAS.457.2107S,32,"Sanders, Jason L.; Binney, James",2,1,described_in
1329,1512.020,2016MNRAS.457.2107S,32,"Sanders, Jason L.; Binney, James",2,1,citation_method
1336,1601.002,2015PASA...32...33R,37,"Robotham, Aaron S.G.; Obreschkow, Danail",2,1,described_in
1337,1601.002,2015PASA...32...33R,37,"Robotham, Aaron S.G.; Obreschkow, Danail",2,1,citation_method
1353,1601.014,2012JCAP...11..057S,45,"Scott, Pat; Savage, Chris",2,1,described_in
1354,1601.014,2012JCAP...11..057S,45,"Scott, Pat; Savage, Chris",2,1,citation_method
1355,1601.014,2016JCAP...04..022A,100,"Scott, Pat; Savage, Chris",2,1,citation_method
1357,1602.002,2016ascl.soft02002B,5,"Bellm, Eric C.; Sesar, Branimir",2,1,citation_method
1360,1602.004,2011MNRAS.418.1491L,30,"Laibe, Guillaume; Price, Daniel J.",2,1,described_in
1374,1603.002,2016arXiv160207014B,20,"Brakensiek, Joshua; Ragozzine, Darin",2,1,described_in
1375,1603.002,2016arXiv160207014B,20,"Brakensiek, Joshua; Ragozzine, Darin",2,1,citation_method
1379,1604.009,2014PhRvD..90l4026E,11,"Engels, Bill; Gossan, Sarah",2,1,described_in
1394,1603.010,2016arXiv160305662K,20,"Kipping, David M.; Sandford, Emily",2,1,described_in
1399,1604.006,2003ApJ...586.1338U,64,"Ueta, Toshiya; Meixner, Margaret",2,1,described_in
1400,1604.006,2003ApJ...586.1338U,64,"Ueta, Toshiya; Meixner, Margaret",2,1,citation_method
1408,1604.012,2016ApJ...818..177A,23,"Agol, Eric; Deck, Katherine",2,1,described_in
1409,1712.014,2013ApJ...765..132C,22,"Carter, Joshua A; Agol, Eric",2,1,described_in
1410,1712.014,2013ApJ...765..132C,22,"Carter, Joshua A; Agol, Eric",2,1,citation_method
1411,1712.014,2004ITSP...52..645K,5,"Carter, Joshua A; Agol, Eric",2,1,citation_method
1419,1703.003,2017ascl.soft03003S,30,"Sinha, Manodeep; Garrison, Lehman",2,1,citation_method
1441,1605.016,2016MNRAS.461.4125G,24,"Eisenstein, Daniel; Garrison, Lehman",2,1,described_in
1442,1605.016,2016MNRAS.461.4125G,24,"Eisenstein, Daniel; Garrison, Lehman",2,1,citation_method
1444,1606.010,2003AJ....125.2769S,46,"Saha, Prasenjit; Williams, Liliya L. R.",2,1,described_in
1459,1607.006,2015ApJS..217...24S,18,"Schneider, Evan E.; Robertson, Brant E.",2,1,described_in
1471,1607.017,2010ApJS..190..311C,22,"Carlson, J; White, Martin",2,1,described_in
1472,1607.017,2010ApJS..190..311C,22,"Carlson, J; White, Martin",2,1,citation_method
1486,1608.009,2015MNRAS.452.3435K,45,"Koch, Eric W.; Rosolowsky, Erik W.",2,1,described_in
1487,1608.009,2015MNRAS.452.3435K,45,"Koch, Eric W.; Rosolowsky, Erik W.",2,1,citation_method
1488,1610.003,2007MNRAS.381.1381S,186,"Sanders, Jeremy; Russell, Helen",2,1,described_in
1489,1609.024,2001MNRAS.325..178S,45,"Sanders, Jeremy S.; Fabian, A. C.",2,1,described_in
1506,1608.017,2015MNRAS.449.4246G,79,"Greig, Bradley; Mesinger, Andrei",2,1,described_in
1507,1608.017,2015MNRAS.449.4246G,79,"Greig, Bradley; Mesinger, Andrei",2,1,citation_method
1509,1608.020,2017A&A...600A.113J,4,"Jones, Evan; Singal, J.",2,1,described_in
1522,1609.010,2017NewA...51..169S,4,"Samui, Saumyadip; Pal, Shanoli Samui",2,1,described_in
1523,1609.010,2017NewA...51..169S,4,"Samui, Saumyadip; Pal, Shanoli Samui",2,1,citation_method
1533,1609.016,2017ComAC...4....2P,44,"Potter, Douglas; Stadel, Joachim",2,1,described_in
1538,1610.014,2016arXiv161001399L,8,"Malanchev, K. L.; Lipunova, G. V.",2,1,described_in
1539,1610.014,2016arXiv161001399L,8,"Malanchev, K. L.; Lipunova, G. V.",2,1,citation_method
1546,1610.008,2015ApJ...807L..25K,1,"Kristensen, Lars E.; Bergin, Edwin A.",2,1,described_in
1547,1610.008,2015ApJ...807L..25K,1,"Kristensen, Lars E.; Bergin, Edwin A.",2,1,citation_method
1556,1611.004,2016PhRvD..93l4066G,19,"Gerosa, Davide; Kesden, Michael",2,1,described_in
1557,1611.004,2016PhRvD..93l4066G,19,"Gerosa, Davide; Kesden, Michael",2,1,citation_method
1562,1611.008,2017MNRAS.465.3495K,15,"Kipping, David M.; Lam, Christopher",2,1,described_in
1564,1611.009,2016ascl.soft11009N,2,"Nikutta, Robert; Agliozzo, Claudia",2,1,citation_method
1565,1611.013,2016arXiv161105806M,5,"Melchior, Peter; Goulding, Andy D.",2,1,described_in
1566,1611.013,2016arXiv161105806M,5,"Melchior, Peter; Goulding, Andy D.",2,1,citation_method
1574,1612.002,2017A&A...602A.111H,17,"Herenz, Edmund Christian; Wistozki, Lutz",2,1,described_in
1575,1612.002,2017A&A...602A.111H,17,"Herenz, Edmund Christian; Wistozki, Lutz",2,1,citation_method
1583,1703.015,2017A&A...599A..92P,5,"Porqueres, Natalia; Ensslin, Torsten A.",2,1,described_in
1586,1612.011,2017MNRAS.472.4051C,16,"Calderone, Giorgio; Nicastro, Luciano",2,1,described_in
1587,1612.011,2017MNRAS.472.4051C,16,"Calderone, Giorgio; Nicastro, Luciano",2,1,citation_method
1588,1612.015,2016EPJP..131..391F,18,"Fowlie, Andrew; Bardsley, Michael Hugh",2,1,described_in
1589,1612.015,2016EPJP..131..391F,18,"Fowlie, Andrew; Bardsley, Michael Hugh",2,1,citation_method
1594,1811.013,2006PASP..118..442W,5,"Wood, Matt A.; Simpson, James C.",2,1,described_in
1595,1811.013,1995ApJ...448..822S,33,"Wood, Matt A.; Simpson, James C.",2,1,described_in
1598,1701.012,2013JCAP...04..003P,41,"Pettinari, Guido W.; Fidler, Christian",2,1,described_in
1599,1701.012,2014arXiv1405.2280P,11,"Pettinari, Guido W.; Fidler, Christian",2,1,described_in
1600,1701.012,2014arXiv1405.2280P,11,"Pettinari, Guido W.; Fidler, Christian",2,1,citation_method
1601,1701.012,2014PhRvD..90j3010P,14,"Pettinari, Guido W.; Fidler, Christian",2,1,citation_method
1604,1701.010,2007AJ....133..734B,1078,"Blanton, Michael R.; Roweis, Sam",2,1,citation_method
1611,1701.007,2017ApJ...834...17C,123,"Chen, Jingjing; Kipping, David",2,1,described_in
1612,1701.007,2017ApJ...834...17C,123,"Chen, Jingjing; Kipping, David",2,1,citation_method
1630,1703.014,2015MNRAS.450.1879E,72,"Espinoza, Néstor; Jordán, Andrés",2,1,described_in
1631,1703.014,2015MNRAS.450.1879E,72,"Espinoza, Néstor; Jordán, Andrés",2,1,citation_method
1641,1703.007,2011MNRAS.415.1125K,36,"Koda, Jun; Shapiro, Paul R.",2,1,described_in
1645,1703.006,2017AJ....153..239L,11,"Leahy, Denis A.; Williams, Jacqueline",2,1,described_in
1646,1703.006,2017AJ....153..239L,11,"Leahy, Denis A.; Williams, Jacqueline",2,1,citation_method
1647,1704.005,2017arXiv170207715S,8,"Sokolovsky, Kirill V.; Lebedev, Alexandr A.",2,1,described_in
1648,1704.005,2017arXiv170207715S,8,"Sokolovsky, Kirill V.; Lebedev, Alexandr A.",2,1,citation_method
1669,1705.017,2017ApJ...837L..28C,27,"Charnock, Tom; Moss, Adam",2,1,described_in
1671,1705.015,2017MNRAS.465.4530B,25,"Baron, Dalya; Poznanski, Dovi",2,1,described_in
1688,1706.003,2017arXiv170602249E,18,"Emken, Timon; Kouvaris, Chris",2,1,described_in
1693,1709.006,2018A&A...609A.111D,16,"D'Isanto, Antonio; Polsterer, Kai Lars",2,1,described_in
1706,1807.019,2009A&A...496..577Z,552,"Zechmeister, Mathias; Kürster, M",2,1,described_in
1707,1708.023,2017AJ....153..135M,5,"Mede, Kyle; Brandt, Timothy D.",2,1,described_in
1708,1708.023,2017AJ....153..135M,5,"Mede, Kyle; Brandt, Timothy D.",2,1,citation_method
1713,1708.007,2015A&A...573A..72G,11,"García Muñoz, A.; Mills, F. P.",2,1,described_in
1714,1711.011,2017SoftX...6...54P,9,"Pato, Miguel; Iocco, Fabio",2,1,described_in
1715,1711.011,2017SoftX...6...54P,9,"Pato, Miguel; Iocco, Fabio",2,1,citation_method
1716,1711.011,2015NatPh..11..245I,79,"Pato, Miguel; Iocco, Fabio",2,1,citation_method
1725,1710.023,2015MNRAS.454..576G,43,"Gieles, Mark; Zocchi, Alice",2,1,described_in
1731,1708.013,2010ApJ...718.1266M,199,"Muratov, Alexander L.; Gnedin, Oleg Y.",2,1,described_in
1732,1708.013,2010ApJ...718.1266M,199,"Muratov, Alexander L.; Gnedin, Oleg Y.",2,1,citation_method
1733,1708.014,2012A&A...548A..91L,49,"Lebouteiller, Vianney; Cormier, Diane",2,1,described_in
1734,1708.014,2017A&A...602A..45L,13,"Lebouteiller, Vianney; Cormier, Diane",2,1,citation_method
1735,1708.014,2012A&A...548A..91L,49,"Lebouteiller, Vianney; Cormier, Diane",2,1,citation_method
1747,1709.001,2017A&A...606A..78C,11,"Cabezon, Ruben M.; Garcia-Senz, Domingo",2,1,described_in
1748,1709.001,2017A&A...606A..78C,11,"Cabezon, Ruben M.; Garcia-Senz, Domingo",2,1,citation_method
1760,1710.010,2016JCAP...12..033D,26,"Mulryne, David J.; Ronayne, John W.",2,1,described_in
1761,1710.010,2016arXiv160900381M,18,"Mulryne, David J.; Ronayne, John W.",2,1,described_in
1762,1710.010,2016JCAP...12..033D,26,"Mulryne, David J.; Ronayne, John W.",2,1,citation_method
1763,1710.010,2016arXiv160900381M,18,"Mulryne, David J.; Ronayne, John W.",2,1,citation_method
1773,1710.008,2015MNRAS.449.1118T,8,"Tazzari, Marco; Lodato, Giuseppe",2,1,described_in
1774,1710.008,2015MNRAS.449.1118T,8,"Tazzari, Marco; Lodato, Giuseppe",2,1,citation_method
1775,1710.007,2012ITSP...60.6257L,21,"Leistedt, Boris; McEwen, Jason",2,1,described_in
1776,1710.007,2011ITSP...59.5876M,50,"Leistedt, Boris; McEwen, Jason",2,1,described_in
1777,1710.007,2012ITSP...60.6257L,21,"Leistedt, Boris; McEwen, Jason",2,1,citation_method
1778,1710.007,2011ITSP...59.5876M,50,"Leistedt, Boris; McEwen, Jason",2,1,citation_method
1782,1710.005,2017arXiv170606198L,18,"Lippuner, Jonas; Roberts, Luke F.",2,1,described_in
1783,1710.005,2017arXiv170606198L,18,"Lippuner, Jonas; Roberts, Luke F.",2,1,citation_method
1787,1710.018,2010A&A...516A..10S,23,"Silva-Villa, E.; Larsen, S. S.",2,1,described_in
1788,1710.018,2010A&A...516A..10S,23,"Silva-Villa, E.; Larsen, S. S.",2,1,citation_method
1791,1711.004,2017arXiv171009852L,2,"Liang, Cameron; Kravtsov, Andrey",2,1,described_in
1792,1711.004,2017arXiv171009852L,2,"Liang, Cameron; Kravtsov, Andrey",2,1,citation_method
1793,1711.004,2018MNRAS.479.1822L,6,"Liang, Cameron; Kravtsov, Andrey",2,1,citation_method
1807,1712.016,2013ApJ...766..111S,16,"Shahmoradi, Amir; Nemiroff, Robert J.",2,1,described_in
1808,1712.016,2013arXiv1308.1097S,3,"Shahmoradi, Amir; Nemiroff, Robert J.",2,1,described_in
1812,1801.007,2010PhRvD..81d3517S,92,"Shaw, J. Richard; Lewis, Antony",2,1,citation_method
1813,1801.006,2010PhRvD..81d3517S,92,"Shaw, J. Richard; Lewis, Antony",2,1,citation_method
1814,1801.005,2010PhRvD..81d3517S,92,"Shaw, J. Richard; Lewis, Antony",2,1,citation_method
1823,1802.003,2018A&C....23...40V,4,"Vandenbroucke, Bert; Wood, Kenneth",2,1,described_in
1834,1807.017,2014PASP..126..838W,44,"Wright, J. T.; Eastman, J. D.",2,1,described_in
1835,1807.017,2014PASP..126..838W,44,"Wright, J. T.; Eastman, J. D.",2,1,citation_method
1836,1803.001,2018arXiv180204764E,20,"Emken, Timon; Kouvaris, Chris",2,1,citation_method
1857,1803.005,2018ascl.soft03005B,4,"Barentsen, Geert; Cardoso, José Vinícius de Miranda",2,1,citation_method
1858,1803.006,2018arXiv180301003P,4,"Poleski, Radoslaw; Yee, Jennifer",2,1,described_in
1887,1804.009,2018arXiv180202592M,4,"Mackereth, J. Ted; Bovy, Jo",2,1,described_in
1888,1804.010,2017arXiv170910314C,0,"Creasey, Peter; Lang, Annika",2,1,described_in
1892,1804.002,2018MNRAS.475...43M,12,"Moscibrodzka, Monika; Gammie, Charles F.",2,1,described_in
1893,1804.002,2018MNRAS.475...43M,12,"Moscibrodzka, Monika; Gammie, Charles F.",2,1,citation_method
1894,1804.002,2007CQGra..24S.259N,85,"Moscibrodzka, Monika; Gammie, Charles F.",2,1,citation_method
1897,1804.007,2015ApJ...807..182M,12,"Meyers, Joshua E.; Burchat, Patricia R.",2,1,described_in
1898,1804.025,2018MNRAS.479..865S,9,"Kitzmann, Daniel; Stock, Joachim",2,1,described_in
1899,1804.025,2018MNRAS.479..865S,9,"Kitzmann, Daniel; Stock, Joachim",2,1,citation_method
1901,1804.012,2018PDU....22..189B,12,"Birrer, Simon; Amara, Adam",2,1,described_in
1902,1804.012,2018ascl.soft04012B,1,"Birrer, Simon; Amara, Adam",2,1,citation_method
1912,1804.022,2017A&A...604A.108M,11,"Mints, Alexey; Hekker, Saskia",2,1,described_in
1913,1804.022,2017A&A...604A.108M,11,"Mints, Alexey; Hekker, Saskia",2,1,citation_method
1928,1805.022,2014MNRAS.444..392C,104,"Casagrande, Luca; VandenBerg, Don A.",2,1,described_in
1929,1805.022,2014MNRAS.444..392C,104,"Casagrande, Luca; VandenBerg, Don A.",2,1,citation_method
1930,1805.022,2018MNRAS.475.5023C,12,"Casagrande, Luca; VandenBerg, Don A.",2,1,citation_method
1935,1806.018,2017ApJ...835..128C,28,"Côté, Benoit; Ritter, Christian",2,1,citation_method
1942,1805.028,2016A&A...587A...2B,24,"Boeche, C.; Grebel, E. K.",2,1,described_in
1943,1805.028,2016A&A...587A...2B,24,"Boeche, C.; Grebel, E. K.",2,1,citation_method
1947,1811.018,2018ascl.soft11018R,0,"Rybizki, Jan; Drimmel, Ronald",2,1,citation_method
1948,1809.014,2018arXiv180605661C,0,"Carney, M.T.; Kenworthy, M.A.",2,1,described_in
1953,1806.013,2018MNRAS.480.3457M,8,"Michilli, Daniele; Hessels, Jason W. T.",2,1,described_in
1955,1806.012,2018AJ....155..187B,2,"Bischoff-Kim, Agnès; Montgomery, Michael H.",2,1,described_in
1981,1807.004,2011A&A...532A..35E,6,"Elsner, F.; Wandelt, B. D.",2,1,described_in
1982,1807.004,2011A&A...532A..35E,6,"Elsner, F.; Wandelt, B. D.",2,1,citation_method
1997,1807.025,2018PhRvD..97f4036R,4,"Etienne, Zachariah B.; Ruchlin, Ian",2,1,described_in
2003,1807.030,2010LPI....41.2364M,60,"Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center",2,0,described_in
2004,1807.030,2016JPRS..116..101S,85,"Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center",2,0,described_in
2005,1807.030,2016JPRS..116..101S,85,"Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center",2,0,citation_method
2006,1807.030,2010LPI....41.2364M,60,"Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center",2,0,citation_method
2007,1807.032,2017NewA...50....1J,1,"Johnston, Kyle B. ; Peter, Adrian M.",2,1,described_in
